Experiment accession,sample_name,subsample_name,accession,LIBRARY_LAYOUT,input,life_stage_age,perturbed,protein_tags,simple_biosample_summary,File accession,Controlled by,Biological replicate(s),Technical replicate(s),target,Control.experiment
ENCSR489LXY,input_ENCSR489LXY_rep1,1,https://encode-public.s3.amazonaws.com/2016/12/20/aeed316f-598a-48ee-9c36-04e7da12e48c/ENCFF812LLF.fastq.gz,SINGLE,NA,NA,FALSE,eGFP,mixed sex pupa strain snoo-MiMIC genetically modified (insertion) using site-specific recombination targeting D. melanogaster Snoo,ENCFF812LLF,NA,1,1_1,NA,NA
ENCSR489LXY,input_ENCSR489LXY_rep2,1,https://encode-public.s3.amazonaws.com/2016/12/20/d6ccabaa-b61c-43fd-ad8d-f0516452808a/ENCFF525SDX.fastq.gz,SINGLE,NA,NA,FALSE,eGFP,mixed sex pupa strain snoo-MiMIC genetically modified (insertion) using site-specific recombination targeting D. melanogaster Snoo,ENCFF525SDX,NA,2,2_1,NA,NA
ENCSR490YPO,input_ENCSR490YPO_rep1,1,https://encode-public.s3.amazonaws.com/2018/02/01/f681d602-b055-4557-9726-8bd8ea9cd13d/ENCFF974GMY.fastq.gz,SINGLE,NA,embryonic 0-24 hours,FALSE,eGFP,mixed sex embryo (0-24 hours) strain CG15011-GFP VK00033 genetically modified (insertion) using site-specific recombination targeting D. melanogaster CG15011,ENCFF974GMY,NA,1,1_1,NA,NA
ENCSR497AYX,input_ENCSR497AYX_rep1,1,https://encode-public.s3.amazonaws.com/2016/04/09/bc114de3-5d72-44b5-a21b-d8ff57abe621/ENCFF548BRW.fastq.gz,SINGLE,NA,NA,FALSE,eGFP,mixed sex prepupa strain achi-GFP VK00033 genetically modified (insertion) using site-specific recombination targeting D. melanogaster achi,ENCFF548BRW,NA,1,1_1,NA,NA
ENCSR497DLP,input_ENCSR497DLP_rep1,1,https://encode-public.s3.amazonaws.com/2017/09/11/1af534e1-8cb2-430e-8443-705ecdc521c9/ENCFF651XPJ.fastq.gz,SINGLE,NA,embryonic 0-24 hours,FALSE,eGFP,mixed sex embryo (0-24 hours) strain caup-GFP VK00037 genetically modified (insertion) using site-specific recombination targeting D. melanogaster caup,ENCFF651XPJ,NA,1,1_1,NA,NA
ENCSR499HRQ,input_ENCSR499HRQ_rep1,1,https://encode-public.s3.amazonaws.com/2016/12/21/a0928000-3bad-4f89-958f-b845fe4785df/ENCFF660NMB.fastq.gz,SINGLE,NA,embryonic 0-24 hours,FALSE,eGFP,mixed sex embryo (0-24 hours) strain D19B-GFP genetically modified (insertion) using site-specific recombination targeting D. melanogaster D19B,ENCFF660NMB,NA,1,1_1,NA,NA
ENCSR499HRQ,input_ENCSR499HRQ_rep1,2,https://encode-public.s3.amazonaws.com/2016/12/21/929fbe3f-795c-4564-9fbd-c0a0907cb364/ENCFF780IED.fastq.gz,SINGLE,NA,embryonic 0-24 hours,FALSE,eGFP,mixed sex embryo (0-24 hours) strain D19B-GFP genetically modified (insertion) using site-specific recombination targeting D. melanogaster D19B,ENCFF780IED,NA,1,1_1,NA,NA
ENCSR503KUN,input_ENCSR503KUN_rep1,1,https://encode-public.s3.amazonaws.com/2022/05/26/170bcc50-4f2f-453e-818d-ca637c3ea3b8/ENCFF760EAC.fastq.gz,SINGLE,NA,embryonic 0-24 hours,FALSE,eGFP,embryo (0-24 hours) strain Rx-GFP genetically modified (insertion) using site-specific recombination targeting D. melanogaster Rx,ENCFF760EAC,NA,1,1_1,NA,NA
ENCSR504VLT,input_ENCSR504VLT_rep1,1,https://encode-public.s3.amazonaws.com/2022/05/26/bf8d93b0-8b4c-45a3-84cb-70d83d1c91bb/ENCFF626JIL.fastq.gz,SINGLE,NA,embryonic 0-24 hours,FALSE,eGFP,embryo (0-24 hours) strain CG1024-GFP genetically modified (insertion) using site-specific recombination targeting D. melanogaster CG1024,ENCFF626JIL,NA,1,1_1,NA,NA
ENCSR505NGD,input_ENCSR505NGD_rep1,1,https://encode-public.s3.amazonaws.com/2019/04/12/bb7e81a3-d09b-45fb-820f-925311c18c1a/ENCFF779RGX.fastq.gz,SINGLE,NA,embryonic 2-8 hours,FALSE,eGFP,mixed sex embryo (2-8 hours) strain CG15696 attP40 genetically modified (insertion) using site-specific recombination targeting D. melanogaster CG15696,ENCFF779RGX,NA,1,1_1,NA,NA
ENCSR506LYS,input_ENCSR506LYS_rep1,1,https://encode-public.s3.amazonaws.com/2017/09/11/ad3150c9-253c-436f-a730-2874cd58fba0/ENCFF284UST.fastq.gz,SINGLE,NA,embryonic 0-14 hours,FALSE,eGFP,mixed sex embryo (0-14 hours) strain CG17186-GFP attP-40 genetically modified (insertion) using site-specific recombination targeting D. melanogaster CG17186,ENCFF284UST,NA,1,1_1,NA,NA
ENCSR506NPV,input_ENCSR506NPV_rep1,1,https://encode-public.s3.amazonaws.com/2017/09/11/0d08ecbf-847c-4dd2-bf92-320fcd4a1137/ENCFF965ZTJ.fastq.gz,SINGLE,NA,prepupa 24 days,FALSE,eGFP,mixed sex prepupa (24 days) strain CG8216-GFP attP-40 genetically modified (insertion) using site-specific recombination targeting D. melanogaster spab,ENCFF965ZTJ,NA,1,1_1,NA,NA
ENCSR506OGY,input_ENCSR506OGY_rep1,1,https://encode-public.s3.amazonaws.com/2015/07/23/c01404bb-f9aa-447c-9e5d-613d6b14fd4d/ENCFF573GQQ.fastq.gz,SINGLE,NA,embryonic 0-24 hours,FALSE,eGFP,mixed sex embryo (0-24 hours) strain Dip3-GFP VK00031 genetically modified (insertion) using site-specific recombination targeting D. melanogaster Dlip3,ENCFF573GQQ,NA,1,1_1,NA,NA
ENCSR507SLF,input_ENCSR507SLF_rep1,1,https://encode-public.s3.amazonaws.com/2021/08/04/ec49d8f3-6449-4b8e-a5f9-15aac7f61bb9/ENCFF611QQN.fastq.gz,SINGLE,NA,embryonic 0-24 hours,FALSE,eGFP,embryo (0-24 hours) strain Oaz-GFP genetically modified (insertion) using site-specific recombination targeting D. melanogaster Oaz,ENCFF611QQN,NA,1,1_1,NA,NA
ENCSR508AYF,input_ENCSR508AYF_rep1,1,https://encode-public.s3.amazonaws.com/2016/12/20/eb536e3c-07cd-4748-ab34-3f63f1562c79/ENCFF205FZS.fastq.gz,SINGLE,NA,embryonic 4-24 hours,FALSE,eGFP,mixed sex embryo (4-24 hours) strain tio-GFP VK00033 genetically modified (insertion) using site-specific recombination targeting D. melanogaster tio,ENCFF205FZS,NA,1,1_1,NA,NA
ENCSR511ZEC,input_ENCSR511ZEC_rep1,1,https://encode-public.s3.amazonaws.com/2017/06/16/d23990f3-a0ba-4b39-9efb-54baa7589371/ENCFF252ODQ.fastq.gz,SINGLE,NA,embryonic 0-8 hours,FALSE,,mixed sex embryo (0-8 hours) strain yellow cinnabar brown speck,ENCFF252ODQ,NA,1,1_1,NA,NA
ENCSR512MTT,input_ENCSR512MTT_rep1,1,https://encode-public.s3.amazonaws.com/2019/04/12/773d0641-f323-4ced-98a2-08a7801a7740/ENCFF130CAW.fastq.gz,SINGLE,NA,embryonic 6-18 hours,FALSE,eGFP,mixed sex embryo (6-18 hours) strain lms VK00033 genetically modified (insertion) using site-specific recombination targeting D. melanogaster lms,ENCFF130CAW,NA,1,1_1,NA,NA
ENCSR513RYB,input_ENCSR513RYB_rep1,1,https://encode-public.s3.amazonaws.com/2016/09/01/46ba28a1-f7ef-4663-af74-cccfa643dd28/ENCFF110BTD.fastq.gz,SINGLE,NA,embryonic 0-8 hours,FALSE,,embryo (0-8 hours) strain yellow cinnabar brown speck,ENCFF110BTD,NA,1,1_1,NA,NA
ENCSR515BLI,input_ENCSR515BLI_rep1,1,https://encode-public.s3.amazonaws.com/2015/07/23/fd4ab175-8bf1-4faf-b304-eb57adfb8aab/ENCFF405BXW.fastq.gz,SINGLE,NA,embryonic 0-24 hours,FALSE,eGFP,mixed sex embryo (0-24 hours) strain da-GFP VK00033 genetically modified (insertion) using site-specific recombination targeting D. melanogaster da,ENCFF405BXW,NA,1,1_1,NA,NA
ENCSR518MOD,input_ENCSR518MOD_rep1,1,https://encode-public.s3.amazonaws.com/2022/01/04/af89659c-f84d-4007-ae73-9c2c97ca722d/ENCFF789EAO.fastq.gz,SINGLE,NA,embryonic 8-24 hours,FALSE,eGFP,embryo (8-24 hours) strain HLH3B-GFP genetically modified (insertion) using site-specific recombination targeting D. melanogaster HLH3B,ENCFF789EAO,NA,1,1_1,NA,NA
ENCSR520BTD,input_ENCSR520BTD_rep1,1,https://encode-public.s3.amazonaws.com/2015/10/21/c14ccea5-1ad0-44fd-853a-98c03b16ff8d/ENCFF747TQH.fastq.gz,SINGLE,NA,NA,FALSE,eGFP,prepupa strain CG10631-GFP genetically modified (insertion) using site-specific recombination targeting D. melanogaster CG10631  at white prepupa stage,ENCFF747TQH,NA,1,1_1,NA,NA
ENCSR524HLR,input_ENCSR524HLR_rep1,1,https://encode-public.s3.amazonaws.com/2018/12/07/baabf90e-63e5-4eb4-ac53-a2dbed8d2ec2/ENCFF873RFJ.fastq.gz,SINGLE,NA,embryonic 0-16 hours,FALSE,eGFP,mixed sex embryo (0-16 hours) VK00033 genetically modified (insertion) using site-specific recombination targeting D. melanogaster Ssrp,ENCFF873RFJ,NA,1,1_1,NA,NA
ENCSR527STB,input_ENCSR527STB_rep1,1,https://encode-public.s3.amazonaws.com/2018/09/18/c8eb8712-7ddb-45c4-a32b-1bc8d1cc9dbd/ENCFF743SWS.fastq.gz,SINGLE,NA,embryonic 0-24 hours,FALSE,eGFP,embryo (0-24 hours) strain fd96Cb attP40 genetically modified (insertion) using site-specific recombination targeting D. melanogaster fd96Cb,ENCFF743SWS,NA,1,1_1,NA,NA
ENCSR528EUE,input_ENCSR528EUE_rep1,1,https://encode-public.s3.amazonaws.com/2021/09/09/62ac4979-7b99-481a-844f-a39c44007b35/ENCFF097GOZ.fastq.gz,SINGLE,NA,embryonic 0-24 hours,FALSE,eGFP,embryo (0-24 hours) strain CG11247-GFP genetically modified (insertion) using site-specific recombination targeting D. melanogaster CG11247,ENCFF097GOZ,NA,1,1_1,NA,NA
ENCSR529LDH,input_ENCSR529LDH_rep1,1,https://encode-public.s3.amazonaws.com/2021/01/08/012e0a09-f1f6-4dd5-9c53-9852bc27fc27/ENCFF465PRM.fastq.gz,SINGLE,NA,embryonic 0-18 hours,FALSE,eGFP,embryo (0-18 hours) strain wor-GFP genetically modified (insertion) using site-specific recombination targeting D. melanogaster wor,ENCFF465PRM,NA,1,1_1,NA,NA
ENCSR529PRD,input_ENCSR529PRD_rep1,1,https://encode-public.s3.amazonaws.com/2018/02/01/4e49198b-071d-4af1-a269-b6a975039916/ENCFF821JDA.fastq.gz,SINGLE,NA,embryonic 0-16 hours,FALSE,eGFP,mixed sex embryo (0-16 hours) strain CG9437-GFP VK00033 genetically modified (insertion) using site-specific recombination targeting D. melanogaster hng1,ENCFF821JDA,NA,1,1_1,NA,NA
ENCSR530FXD,input_ENCSR530FXD_rep1,1,https://encode-public.s3.amazonaws.com/2019/04/12/c3c34819-c15e-4f4e-9a31-ced1cecb38ee/ENCFF910CUV.fastq.gz,SINGLE,NA,NA,FALSE,eGFP,female adult strain bab1-RA (bab1-s)-GFP VK00037 genetically modified (insertion) using site-specific recombination targeting D. melanogaster bab1,ENCFF910CUV,NA,1,1_1,NA,NA
ENCSR535RLJ,input_ENCSR535RLJ_rep1,1,https://encode-public.s3.amazonaws.com/2022/01/04/6355a26b-3595-4ed5-b985-290f1d46739a/ENCFF682RIP.fastq.gz,SINGLE,NA,embryonic 0-24 hours,FALSE,eGFP,embryo (0-24 hours) strain CG11696-GFP genetically modified (insertion) using site-specific recombination targeting D. melanogaster CG11696,ENCFF682RIP,NA,1,1_1,NA,NA
ENCSR535TSK,input_ENCSR535TSK_rep1,1,https://encode-public.s3.amazonaws.com/2021/02/04/6a18a469-897f-4ca2-9083-1898b1c20026/ENCFF771XUD.fastq.gz,SINGLE,NA,pupa 2 days,FALSE,eGFP,pupa (2 days) strain Ets98B-GFP genetically modified (insertion) using site-specific recombination targeting D. melanogaster Ets98B,ENCFF771XUD,NA,1,1_1,NA,NA
ENCSR535XRN,input_ENCSR535XRN_rep1,1,https://encode-public.s3.amazonaws.com/2017/06/15/e7d0b106-42bb-4d04-be95-a2d594d77831/ENCFF140KOZ.fastq.gz,SINGLE,NA,embryonic 0-4 hours,FALSE,eGFP,embryo (0-4 hours) strain Cad-GFP-7T VK00033 stably expressing C-terminal eGFP-tagged cad,ENCFF140KOZ,NA,1,1_1,NA,NA
ENCSR535XRN,input_ENCSR535XRN_rep2,1,https://encode-public.s3.amazonaws.com/2017/06/15/eee41505-eb61-44cc-bbfb-56dacc439dac/ENCFF471SQU.fastq.gz,SINGLE,NA,embryonic 0-4 hours,FALSE,eGFP,embryo (0-4 hours) strain Cad-GFP-7T VK00033 stably expressing C-terminal eGFP-tagged cad,ENCFF471SQU,NA,2,2_1,NA,NA
ENCSR535ZRZ,input_ENCSR535ZRZ_rep1,1,https://encode-public.s3.amazonaws.com/2015/07/23/3fc33854-b113-41d3-a0ca-d6a3efe71daa/ENCFF637ICH.fastq.gz,SINGLE,NA,embryonic 0-24 hours,FALSE,eGFP,mixed sex embryo (0-24 hours) strain her-GFP VK00033 genetically modified (insertion) using site-specific recombination targeting D. melanogaster her,ENCFF637ICH,NA,1,1_1,NA,NA
ENCSR537BJC,input_ENCSR537BJC_rep1,1,https://encode-public.s3.amazonaws.com/2015/07/23/ecf7a983-1ecd-4d93-a31d-a881ce02c7dd/ENCFF093YEG.fastq.gz,SINGLE,NA,embryonic 0-24 hours,FALSE,eGFP,mixed sex embryo (0-24 hours) strain bab2-GFP VK00037 genetically modified (insertion) using site-specific recombination targeting D. melanogaster bab2,ENCFF093YEG,NA,1,1_1,NA,NA
ENCSR537CBN,input_ENCSR537CBN_rep1,1,https://encode-public.s3.amazonaws.com/2015/07/23/94f65562-9869-4f0e-86ab-d278ff8daf53/ENCFF971SOK.fastq.gz,SINGLE,NA,NA,FALSE,eGFP,mixed sex wandering third instar larva strain br-rj-GFP VK00033 genetically modified (insertion) using site-specific recombination targeting D. melanogaster br,ENCFF971SOK,NA,1,1_1,NA,NA
ENCSR539WNF,input_ENCSR539WNF_rep1,1,https://encode-public.s3.amazonaws.com/2021/05/11/699f7894-cdce-4f14-b38b-7835c40497cf/ENCFF836ZPG.fastq.gz,SINGLE,NA,embryonic 0-24 hours,FALSE,eGFP,embryo (0-24 hours) strain cas-GFP genetically modified (insertion) using site-specific recombination targeting D. melanogaster cas,ENCFF836ZPG,NA,1,1_1,NA,NA
ENCSR540THM,input_ENCSR540THM_rep1,1,https://encode-public.s3.amazonaws.com/2016/08/22/c6fcbcec-cec3-4678-806a-fa17e6718ef2/ENCFF938KQE.fastq.gz,SINGLE,NA,NA,FALSE,,,ENCFF938KQE,NA,1,1_1,NA,NA
ENCSR541KJI,input_ENCSR541KJI_rep1,1,https://encode-public.s3.amazonaws.com/2016/12/20/019cdd2b-efb7-4158-996b-e799b200025b/ENCFF092BBO.fastq.gz,SINGLE,NA,embryonic 0-24 hours,FALSE,eGFP,mixed sex embryo (0-24 hours) strain bsh-GFP genetically modified (insertion) using site-specific recombination targeting D. melanogaster bsh,ENCFF092BBO,NA,1,1_1,NA,NA
ENCSR542DMG,input_ENCSR542DMG_rep1,1,https://encode-public.s3.amazonaws.com/2021/12/02/40ea7467-ccee-4966-b621-f4df9167c067/ENCFF737LWU.fastq.gz,SINGLE,NA,embryonic 0-24 hours,FALSE,eGFP,embryo (0-24 hours) strain Mrtf-GFP genetically modified (insertion) using site-specific recombination targeting D. melanogaster Mrtf,ENCFF737LWU,NA,1,1_1,NA,NA
ENCSR543PPU,input_ENCSR543PPU_rep1,1,https://encode-public.s3.amazonaws.com/2015/07/23/bc1a7b72-ba22-49cf-aeca-c21ce5b2a688/ENCFF831IMA.fastq.gz,SINGLE,NA,embryonic 0-24 hours,FALSE,eGFP;3xFLAG,mixed sex embryo (0-24 hours) strain AntP-MiMIC-GFP MI02272 genetically modified (insertion) using site-specific recombination targeting D. melanogaster Antp,ENCFF831IMA,NA,1,1_1,NA,NA
ENCSR543WTO,input_ENCSR543WTO_rep1,1,https://encode-public.s3.amazonaws.com/2016/08/24/fc56bcc6-3a66-4b41-a3e5-3b890cd82d87/ENCFF184WZS.fastq.gz,SINGLE,NA,NA,FALSE,,strain Oregon-R,ENCFF184WZS,NA,1,1_1,NA,NA
ENCSR544ESS,input_ENCSR544ESS_rep1,1,https://encode-public.s3.amazonaws.com/2019/06/17/a1100be7-0ed2-4728-b4ce-9d362f35be1d/ENCFF837BHW.fastq.gz,SINGLE,NA,embryonic 8-24 hours,FALSE,eGFP,mixed sex embryo (8-24 hours) strain sug VK00031 genetically modified (insertion) using site-specific recombination targeting D. melanogaster sug,ENCFF837BHW,NA,1,1_1,NA,NA
ENCSR546LJI,input_ENCSR546LJI_rep1,1,https://encode-public.s3.amazonaws.com/2015/07/23/d91de9d4-5245-4474-95f2-bf41bc4006bc/ENCFF997NKJ.fastq.gz,SINGLE,NA,embryonic 0-24 hours,FALSE,eGFP;3xFLAG,mixed sex embryo (0-24 hours) strain Pdp1-MiMIC-GFP MI01532 genetically modified (insertion) using site-specific recombination targeting D. melanogaster Pdp1,ENCFF997NKJ,NA,1,1_1,NA,NA
ENCSR549JSG,input_ENCSR549JSG_rep1,1,https://encode-public.s3.amazonaws.com/2021/02/04/767bb18f-853b-46cb-bd1c-4191800ae565/ENCFF035FDL.fastq.gz,SINGLE,NA,embryonic 0-8 hours,FALSE,eGFP,embryo (0-8 hours) strain CG8765-GFP genetically modified (insertion) using site-specific recombination targeting D. melanogaster CG8765,ENCFF035FDL,NA,1,1_1,NA,NA
ENCSR551PYQ,input_ENCSR551PYQ_rep1,1,https://encode-public.s3.amazonaws.com/2018/09/18/d0f82c0d-d99b-430a-a6dd-aa672aba2c2d/ENCFF210LEX.fastq.gz,SINGLE,NA,embryonic 0-12 hours,FALSE,eGFP,embryo (0-12 hours) strain CG7745 VK00033 genetically modified (insertion) using site-specific recombination targeting D. melanogaster CG7745,ENCFF210LEX,NA,1,1_1,NA,NA
ENCSR552ODH,input_ENCSR552ODH_rep1,1,https://encode-public.s3.amazonaws.com/2016/12/20/e5aa3d5d-d3c5-49ec-a34e-58c491333f52/ENCFF824HSJ.fastq.gz,SINGLE,NA,embryonic 0-24 hours,FALSE,eGFP,mixed sex embryo (0-24 hours) strain Meics-GFP genetically modified (insertion) using site-specific recombination targeting D. melanogaster Meics,ENCFF824HSJ,NA,1,1_1,NA,NA
ENCSR553YUJ,input_ENCSR553YUJ_rep1,1,https://encode-public.s3.amazonaws.com/2016/12/20/efe8c5c2-1518-456f-81e2-474abc7c1eba/ENCFF649MWJ.fastq.gz,SINGLE,NA,embryonic 2-24 hours,FALSE,eGFP,mixed sex embryo (2-24 hours) strain org-1-GFP genetically modified (insertion) using site-specific recombination targeting D. melanogaster org-1,ENCFF649MWJ,NA,1,1_1,NA,NA
ENCSR555KVU,input_ENCSR555KVU_rep1,1,https://encode-public.s3.amazonaws.com/2019/06/17/56c107bc-1edb-471f-97d9-a1c0db450d7d/ENCFF402HDY.fastq.gz,SINGLE,NA,embryonic 0-24 hours,FALSE,eGFP,mixed sex embryo (0-24 hours) strain CG30020 VK00031 genetically modified (insertion) using site-specific recombination targeting D. melanogaster CG30020,ENCFF402HDY,NA,1,1_1,NA,NA
ENCSR555SGB,input_ENCSR555SGB_rep1,1,https://encode-public.s3.amazonaws.com/2016/08/03/e88351af-3cdf-470b-86c1-83fceee7204a/ENCFF489WAD.fastq.gz,SINGLE,NA,embryonic 0-16 hours,FALSE,eGFP,mixed sex embryo (0-16 hours) strain ind-GFP attP-40 genetically modified (insertion) using site-specific recombination targeting D. melanogaster ind,ENCFF489WAD,NA,1,1_1,NA,NA
ENCSR557GAY,input_ENCSR557GAY_rep1,1,https://encode-public.s3.amazonaws.com/2016/04/09/9cab7828-c0a9-459b-a64e-d6781143a603/ENCFF868ZAG.fastq.gz,SINGLE,NA,NA,FALSE,eGFP,mixed sex prepupa strain CG8319-GFP genetically modified (insertion) using site-specific recombination targeting D. melanogaster CG8319,ENCFF868ZAG,NA,1,1_1,NA,NA
ENCSR559OGK,input_ENCSR559OGK_rep1,1,https://encode-public.s3.amazonaws.com/2018/12/07/23704256-2431-49e0-9b27-252585532592/ENCFF909LUZ.fastq.gz,SINGLE,NA,embryonic 4-20 hours,FALSE,eGFP,mixed sex embryo (4-20 hours) VK00033 genetically modified (insertion) using site-specific recombination targeting D. melanogaster sd,ENCFF909LUZ,NA,1,1_1,NA,NA
ENCSR560NYN,input_ENCSR560NYN_rep1,1,https://encode-public.s3.amazonaws.com/2016/08/22/9c14a3f2-cdd8-4449-be9c-f0d50837dad8/ENCFF245YBQ.fastq.gz,SINGLE,NA,NA,FALSE,,female adult strain yellow cinnabar brown speck,ENCFF245YBQ,NA,1,1_1,NA,NA
ENCSR560UPF,input_ENCSR560UPF_rep1,1,https://encode-public.s3.amazonaws.com/2021/08/04/c77fe84c-fc06-43e4-ac5b-5c7f8fa514f1/ENCFF571LYM.fastq.gz,SINGLE,NA,embryonic 0-24 hours,FALSE,eGFP,embryo (0-24 hours) strain toy-GFP genetically modified (insertion) using site-specific recombination targeting D. melanogaster toy,ENCFF571LYM,NA,1,1_1,NA,NA
ENCSR560WDZ,input_ENCSR560WDZ_rep1,1,https://encode-public.s3.amazonaws.com/2022/09/27/20697b32-ed48-434e-840b-97e467a75446/ENCFF188XZB.fastq.gz,SINGLE,NA,embryonic 0-24 hours,FALSE,eGFP,embryo (0-24 hours) strain vnd-GFP genetically modified (insertion) using site-specific recombination targeting D. melanogaster vnd,ENCFF188XZB,NA,1,1_1,NA,NA
ENCSR561OFJ,input_ENCSR561OFJ_rep1,1,https://encode-public.s3.amazonaws.com/2016/12/20/e435a612-0893-47d3-9dd2-e033e9f2a32a/ENCFF556RXT.fastq.gz,SINGLE,NA,embryonic 0-24 hours,FALSE,eGFP,mixed sex embryo (0-24 hours) strain CG7556-GFP genetically modified (insertion) using site-specific recombination targeting D. melanogaster CG7556,ENCFF556RXT,NA,1,1_1,NA,NA
ENCSR562KLY,input_ENCSR562KLY_rep1,1,https://encode-public.s3.amazonaws.com/2015/07/23/7b005e20-895d-4684-82c5-70816d6b2af1/ENCFF186PSK.fastq.gz,SINGLE,NA,embryonic 0-24 hours,FALSE,eGFP,mixed sex embryo (0-24 hours) strain CG8089-GFP VK00037 genetically modified (insertion) using site-specific recombination targeting D. melanogaster CG8089,ENCFF186PSK,NA,1,1_1,NA,NA
ENCSR563BQL,input_ENCSR563BQL_rep1,1,https://encode-public.s3.amazonaws.com/2017/06/16/882abe68-875d-4ef6-bbd8-c80d69b47b24/ENCFF178ZOM.fastq.gz,SINGLE,NA,NA,FALSE,,strain yellow cinnabar brown speck  at white prepupa stage,ENCFF178ZOM,NA,1,1_1,NA,NA
ENCSR563UMA,input_ENCSR563UMA_rep1,1,https://encode-public.s3.amazonaws.com/2022/01/04/91f9e607-24fd-4487-b0f1-c9bae2b2539e/ENCFF636OAF.fastq.gz,SINGLE,NA,embryonic 0-24 hours,FALSE,eGFP,embryo (0-24 hours) strain ro-GFP genetically modified (insertion) using site-specific recombination targeting D. melanogaster ro,ENCFF636OAF,NA,1,1_1,NA,NA
ENCSR564FZY,input_ENCSR564FZY_rep1,1,https://encode-public.s3.amazonaws.com/2016/12/20/ace50fad-0a7a-4845-86d9-fcbca9621f22/ENCFF967FQM.fastq.gz,SINGLE,NA,embryonic 0-24 hours,FALSE,eGFP,mixed sex embryo (0-24 hours) strain SuHw-GFP genetically modified (insertion) using site-specific recombination targeting D. melanogaster su(Hw),ENCFF967FQM,NA,1,1_1,NA,NA
ENCSR564PVU,input_ENCSR564PVU_rep1,1,https://encode-public.s3.amazonaws.com/2015/07/23/a7493d8a-4547-4f91-8374-b311c56a9f9e/ENCFF603HLG.fastq.gz,SINGLE,NA,embryonic 0-16 hours,FALSE,eGFP,mixed sex embryo (0-16 hours) strain HLHm7-GFP VK00037 genetically modified (insertion) using site-specific recombination targeting D. melanogaster E(spl)m7-HLH,ENCFF603HLG,NA,1,1_1,NA,NA
ENCSR565WHH,input_ENCSR565WHH_rep1,1,https://encode-public.s3.amazonaws.com/2016/08/02/546209c2-d66e-4798-af11-1b84990b8a61/ENCFF331QXM.fastq.gz,SINGLE,NA,NA,FALSE,eGFP,mixed sex wandering third instar larva strain rgr-GFP VK00033 genetically modified (insertion) using site-specific recombination targeting D. melanogaster rgr,ENCFF331QXM,NA,1,1_1,NA,NA
ENCSR570FSI,input_ENCSR570FSI_rep1,1,https://encode-public.s3.amazonaws.com/2022/06/03/4128775c-464f-4528-b062-f7f685e9b016/ENCFF410IQV.fastq.gz,SINGLE,NA,embryonic 0-8 hours,FALSE,eGFP,embryo (0-8 hours) strain prd-GFP genetically modified (insertion) using site-specific recombination targeting D. melanogaster prd,ENCFF410IQV,NA,1,1_1,NA,NA
ENCSR571GMX,input_ENCSR571GMX_rep1,1,https://encode-public.s3.amazonaws.com/2018/12/07/46f6ca3d-05db-4a2c-a012-e5f253709fb6/ENCFF303HGU.fastq.gz,SINGLE,NA,embryonic 14-16 hours,FALSE,eGFP,mixed sex embryo (14-16 hours) strain Dhr51-GFP VK00033 genetically modified (insertion) using site-specific recombination targeting D. melanogaster Hr51,ENCFF303HGU,NA,1,1_1,NA,NA
ENCSR572CBY,input_ENCSR572CBY_rep1,1,https://encode-public.s3.amazonaws.com/2018/02/01/cc12b7a9-b4c4-4952-a687-90a1cf900414/ENCFF719YMU.fastq.gz,SINGLE,NA,embryonic 0-14 hours,FALSE,eGFP,mixed sex embryo (0-14 hours) strain CG3407-GFP VK00033 genetically modified (insertion) using site-specific recombination targeting D. melanogaster CG3407,ENCFF719YMU,NA,1,1_1,NA,NA
ENCSR572WAD,input_ENCSR572WAD_rep1,1,https://encode-public.s3.amazonaws.com/2016/04/09/7f1ad6ec-64e4-44fa-bced-b52b61d93ece/ENCFF298JGM.fastq.gz,SINGLE,NA,embryonic 0-16 hours,FALSE,eGFP,mixed sex embryo (0-16 hours) strain cato-GFP genetically modified (insertion) using site-specific recombination targeting D. melanogaster cato,ENCFF298JGM,NA,1,1_1,NA,NA
